selection_rank,global_rank,code,name,exchange,industry,result,secondary_scope,decision,decision_reason,price,pe_ttm,pb,market_cap_yi,change_pct,turnover_pct,roe_avg_10,gross_margin_avg_5,ocf_ni_avg_5,net_margin_avg_10,fcf_5_total_yi,fcf_to_market_cap_5y,share_inflation_5,quality_score,valuation_score,composite_score,price_cross_check,quote_timestamp,moat_rating,moat_basis
,,300703,创源股份,SZ,文娱用品,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,13.38,-31.5,3.18,24.13642819,-0.15,3.03,14.892,30.26524,2.375669,6.873058,2.4200109939,0.10026384,0.0,45,7,52,一致,20260804135712,待评,未进入30家初评队列
,233,300705,九典制药,SZ,化学制药,通过,保留,淘汰,综合得分未进入前30,11.14,24.56,2.27,55.73243901,0.81,1.43,16.43,75.921713,1.185587,12.116859,2.6758320781,0.04801211,0.0,45,22,67,一致,20260804135712,待评,未进入30家初评队列
,,300709,精研科技,SZ,消费电子,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,34.99,-32.84,3.03,65.30665897,3.74,4.89,11.63,27.065504,2.831019,7.681521,5.3556713618,0.08200804,0.0,44,7,51,一致,20260804135712,待评,未进入30家初评队列
,,300711,广哈通信,SZ,通信设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,15.76,-133.17,2.98,44.1963404,0.83,0.91,9.789,53.575033,1.048196,13.109752,2.7389688227999995,0.06197275,0.0,40,10,50,一致,20260804135709,待评,未进入30家初评队列
,,300717,华信新材,SZ,塑料,通过,周期边界复核排除,淘汰,周期边界复核：行业名称命中油气、燃气、建材、农化等周期关键词,17.58,36.42,2.47,18.067845,0.57,2.22,8.674,26.153276,1.692496,14.089656,0.37343319939999997,0.02066839,0.0,39,14,53,一致,20260804135706,待评,未进入30家初评队列
,,300718,长盛轴承,SZ,通用设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,65.45,80.09,11.33,195.55087514,0.75,5.4,13.93,32.605225,1.090609,19.444465,7.1338595549,0.03648084,0.0,41,0,41,一致,20260804135712,待评,未进入30家初评队列
,,300720,海川智能,SZ,通用设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,59.75,411.33,20.15,116.43916046,20.0,7.57,10.698,52.220405,1.019681,23.789584,1.9115625666999998,0.01641684,0.0,40,0,40,一致,20260804135706,待评,未进入30家初评队列
,,300722,新余国科,SZ,航天装备Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,21.9,428.46,9.69,60.60966912,0.09,0.77,14.054,46.283249,0.997907,21.019178,2.8315646729000004,0.04671804,0.0,40,0,40,一致,20260804135712,待评,未进入30家初评队列
,75,300724,捷佳伟创,SZ,光伏设备,通过,保留,淘汰,综合得分未进入前30,59.49,19.17,1.57,207.19891437,1.81,2.31,20.513,26.498109,1.205627,16.505759,67.8765600048,0.32759129,0.0,53,22,75,一致,20260804135712,待评,未进入30家初评队列
,358,300725,药石科技,SZ,医疗服务,通过,保留,淘汰,综合得分未进入前30,39.98,47.8,1.72,93.47617493,10.44,11.64,16.563,40.998193,1.507253,20.656807,0.6396703429999999,0.00684314,0.0,46,14,60,一致,20260804135712,待评,未进入30家初评队列
,472,300726,宏达电子,SZ,军工电子Ⅱ,通过,保留,淘汰,综合得分未进入前30,49.71,54.48,4.27,204.72558695,5.59,5.08,18.566,62.146435,1.065911,33.293229,13.9936918935,0.06835341,0.0,46,7,53,一致,20260804135712,待评,未进入30家初评队列
,,300735,光弘科技,SZ,消费电子,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,20.15,239.15,2.96,163.03676942,4.51,1.75,13.794,16.337176,3.21049,10.837696,1.3793725387,0.0084605,0.0,39,10,49,一致,20260804135712,待评,未进入30家初评队列
,332,300743,天地数码,SZ,计算机设备,通过,保留,淘汰,综合得分未进入前30,14.79,14.18,3.85,22.36311937,1.02,2.1,14.945,28.687415,1.199094,8.758028,2.0996971159999998,0.09389107,0.0,40,22,62,一致,20260804135700,待评,未进入30家初评队列
,508,300747,锐科激光,SZ,自动化设备,通过,保留,淘汰,综合得分未进入前30,34.19,60.61,5.43,192.01104,5.36,3.32,20.333,21.931007,2.741514,13.466145,1.8758006972,0.00976923,0.0,46,4,50,一致,20260804135712,待评,未进入30家初评队列
,162,300750,宁德时代,SZ,电池,通过,保留,淘汰,综合得分未进入前30,396.83,21.21,4.92,18359.95471507,0.62,0.44,24.361,23.288446,2.109108,13.468949,2280.208661,0.12419468,0.0,51,19,70,一致,20260804135712,待评,未进入30家初评队列
,523,300759,康龙化成,SZ,医疗服务,通过,保留,淘汰,综合得分未进入前30,39.86,54.59,4.55,732.34125412,10.51,6.27,14.635,35.502732,1.578058,14.573621,1.3438023397,0.00183494,0.0,42,7,49,一致,20260804135712,待评,未进入30家初评队列
,110,300760,迈瑞医疗,SZ,医疗器械,通过,保留,淘汰,综合得分未进入前30,154.22,20.07,4.89,1869.82711783,-1.7,0.74,32.981,63.352961,1.13117,28.054678,447.74949518,0.23946037,0.0,54,19,73,一致,20260804135712,待评,未进入30家初评队列
,487,300768,迪普科技,SZ,软件开发,通过,保留,淘汰,综合得分未进入前30,16.68,58.36,3.08,107.39068371,3.03,2.35,13.611,67.642064,1.209504,21.667358,6.8051000689,0.06336769,0.0,45,7,52,一致,20260804135706,待评,未进入30家初评队列
26,26,300770,新媒股份,SZ,电视广播Ⅱ,通过,保留,入选30家,综合得分靠前，且满足估值可比门槛与行业分散上限,35.73,14.21,2.29,81.40672856,0.62,0.89,22.346,51.507439,1.119809,38.528848,32.3742709755,0.39768544,0.0,54,25,79,一致,20260804135712,3/5,IPTV平台运营资质、内容分发和区域用户基础
,263,300771,智莱科技,SZ,计算机设备,通过,保留,淘汰,综合得分未进入前30,11.4,43.43,1.41,27.36,0.71,2.46,17.339,29.567995,1.50427,17.88301,3.9628184044,0.14483985,0.0,49,16,65,一致,20260804135712,待评,未进入30家初评队列
,,300777,中简科技,SZ,航空装备Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,24.82,142.99,2.43,109.13541068,0.49,0.88,15.579,69.676271,1.550696,53.403163,0.1437463438,0.00131714,0.0,47,10,57,一致,20260804135712,待评,未进入30家初评队列
,206,300788,中信出版,SZ,出版,通过,保留,淘汰,综合得分未进入前30,26.43,30.2,2.28,50.25704541,1.65,3.35,15.232,36.381816,1.431887,10.908877,8.6555425229,0.17222546,0.0,50,18,68,一致,20260804135712,待评,未进入30家初评队列
,320,300792,壹网壹创,SZ,互联网电商,通过,保留,淘汰,综合得分未进入前30,25.49,48.25,2.06,60.58010956,5.03,4.99,23.542,32.923287,1.460006,14.899741,2.8012486344,0.0462404,0.0,48,14,62,一致,20260804135712,待评,未进入30家初评队列
,,300795,米奥会展,SZ,专业服务,豁免B通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,15.65,-47.37,8.24,46.77689066,10.21,26.51,16.314,51.080893,1.002107,2.913223,5.710594778,0.12208154,0.0,41,0,41,一致,20260804135712,待评,未进入30家初评队列
,,300803,指南针,SZ,软件开发,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,83.11,113.92,17.69,506.79806056,1.05,1.91,18.043,87.20268,15.884427,17.262117,93.62081054,0.18473001,0.0,53,0,53,一致,20260804135712,待评,未进入30家初评队列
,,300809,华辰装备,SZ,通用设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,23.81,118.01,3.35,60.36768352,2.28,2.86,10.635,32.605015,0.974215,23.349739,1.0847710035,0.0179694,0.0,37,7,44,一致,20260804135657,待评,未进入30家初评队列
,529,300817,双飞集团,SZ,通用设备,通过,保留,淘汰,综合得分未进入前30,15.62,51.25,3.32,34.09818509,1.03,1.32,10.987,26.435931,1.512205,10.385081,0.5398540007,0.01583234,0.0,41,7,48,一致,20260804135712,待评,未进入30家初评队列
,,300819,聚杰微纤,SZ,纺织制造,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,43.8,157.16,7.59,65.35179,7.88,3.05,12.637,23.814724,1.736856,10.608683,0.048006523899999994,0.00073459,0.0,41,4,45,一致,20260804135712,待评,未进入30家初评队列
,509,300820,英杰电气,SZ,其他电源设备Ⅱ,通过,保留,淘汰,综合得分未进入前30,46.3,70.79,4.13,102.88051589,6.93,4.02,18.895,38.391526,0.842722,23.094735,7.7593629086,0.07542111,0.0,43,7,50,一致,20260804135712,待评,未进入30家初评队列
,307,300823,建科智能,SZ,专用设备,通过,保留,淘汰,综合得分未进入前30,14.26,32.4,1.99,18.67813687,1.35,3.64,11.026,41.709815,1.984818,13.938309,0.9695465048999999,0.0519081,0.0,45,18,63,一致,20260804135648,待评,未进入30家初评队列
,144,300824,北鼎股份,SZ,小家电,通过,保留,淘汰,综合得分未进入前30,7.81,19.45,3.41,25.48728536,-0.64,1.13,16.32,48.972756,1.764999,10.633684,5.3326442732,0.20922763,0.0,52,19,71,一致,20260804135712,待评,未进入30家初评队列
,,300826,测绘股份,SZ,工程咨询服务Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,12.74,104.14,1.94,29.07523169,1.43,1.84,10.082,33.436353,1.986251,11.17728,1.5433912269999999,0.05308268,0.0,45,10,55,一致,20260804135712,待评,未进入30家初评队列
,,300828,锐新科技,SZ,通用设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,15.0,97.14,3.2,24.9633,1.63,4.57,12.532,20.733349,1.005332,13.877615,1.3360529408,0.05352069,0.0,40,7,47,一致,20260804135706,待评,未进入30家初评队列
,,300831,ST派瑞,SZ,半导体,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,15.83,81.24,5.2,50.656,4.35,2.5,9.221,51.83947,1.118838,24.206112,1.1800040548000001,0.02329446,0.0,38,4,42,一致,20260804135709,待评,未进入30家初评队列
,186,300832,新产业,SZ,医疗器械,通过,保留,淘汰,综合得分未进入前30,46.91,20.85,4.31,368.58068204,-2.17,0.64,26.139,71.134054,0.811594,43.467472,42.137471995700004,0.1143236,0.0,50,19,69,一致,20260804135712,待评,未进入30家初评队列
,305,300833,浩洋股份,SZ,专用设备,通过,保留,淘汰,综合得分未进入前30,34.11,25.94,1.8,43.14590955,1.31,0.49,17.845,49.394926,0.856942,20.702807,4.467097487699999,0.10353467,0.0,45,18,63,一致,20260804135712,待评,未进入30家初评队列
,,300840,酷特智能,SZ,服装家纺,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,18.25,88.26,3.47,43.8,4.82,3.98,9.077,40.664805,1.732745,10.327798,1.1905614176000001,0.02718177,0.0,40,7,47,一致,20260804135709,待评,未进入30家初评队列
,351,300841,康华生物,SZ,生物制品,通过,保留,淘汰,综合得分未进入前30,46.9,55.68,1.74,60.94509563,1.54,1.09,41.24,93.354621,0.954508,32.060608,7.4472611926,0.12219623,0.0,50,10,60,一致,20260804135712,待评,未进入30家初评队列
,,300845,捷安高科,SZ,计算机设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,10.52,-38.82,2.77,21.63344372,3.85,3.42,14.599,50.746951,0.828506,18.522525,0.0215470624,0.00099601,0.0,37,10,47,一致,20260804135709,待评,未进入30家初评队列
,535,300847,中船汉光,SZ,计算机设备,通过,保留,淘汰,综合得分未进入前30,14.48,41.79,2.89,42.862248,0.7,1.06,9.307,19.315626,1.199075,9.497954,2.9071186669999998,0.06782469,0.0,34,14,48,一致,20260804135706,待评,未进入30家初评队列
,345,300856,科思股份,SZ,化妆品,通过,保留,淘汰,综合得分未进入前30,11.12,32.43,1.96,52.8964192,0.27,0.47,19.12,37.265698,1.419917,14.900679,0.22437895859999998,0.00424186,0.0,43,18,61,一致,20260804135712,待评,未进入30家初评队列
,,300859,西域旅游,SZ,旅游及景区,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,26.67,-38.71,5.83,41.3385,-0.49,1.39,9.734,47.010971,0.961176,11.06258,1.0339928593,0.02501283,0.0,34,4,38,一致,20260804135706,待评,未进入30家初评队列
7,7,300861,美畅股份,SZ,通用设备,通过,保留,入选30家,综合得分靠前，且满足估值可比门槛与行业分散上限,16.47,14.24,1.71,110.65212047,2.81,2.83,39.068,39.937599,2.524068,35.889447,23.6876476795,0.21407315,0.0,57,25,82,一致,20260804135709,4/5,金刚石线技术、客户认证和制造规模
,39,300864,南大环境,SZ,环境治理,通过,保留,淘汰,综合得分未进入前30,18.56,16.04,2.31,29.52973358,0.43,0.67,39.03,35.265281,1.011508,21.357566,5.0106673574,0.16968211,0.0,53,25,78,一致,20260804135706,待评,未进入30家初评队列
,489,300866,安克创新,SZ,消费电子,通过,保留,淘汰,综合得分未进入前30,119.8,37.24,6.85,702.45055017,-1.34,0.83,37.603,41.345933,0.815093,8.752899,43.135563006400005,0.06140726,0.0,44,8,52,一致,20260804135712,待评,未进入30家初评队列
,,300873,海晨股份,SZ,物流,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,14.96,979.68,1.53,48.20817065,6.7,5.57,15.351,25.518299,1.479855,15.050625,6.730053764400001,0.13960401,0.0,47,10,57,一致,20260804135712,待评,未进入30家初评队列
,454,300880,迦南智能,SZ,电网设备,通过,保留,淘汰,综合得分未进入前30,19.77,77.25,3.7,38.57864026,0.46,1.73,21.528,29.566334,1.156111,14.580427,4.9861363652,0.12924604,0.0,47,7,54,一致,20260804135712,待评,未进入30家初评队列
,378,300882,万胜智能,SZ,电网设备,通过,保留,淘汰,综合得分未进入前30,15.27,48.99,3.54,43.70292141,0.46,0.9,16.022,31.540814,1.4714,12.769227,5.9858120401,0.13696595,0.0,48,11,59,一致,20260804135712,待评,未进入30家初评队列
,,300884,狄耐克,SZ,计算机设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,11.35,-369.14,2.29,28.81343007,1.16,1.55,18.915,39.947137,1.426945,11.370145,0.4122115047,0.01430623,0.0,43,10,53,一致,20260804135709,待评,未进入30家初评队列
,546,300885,海昌新材,SZ,通用设备,通过,保留,淘汰,综合得分未进入前30,20.57,52.98,5.7,51.04482526,1.03,1.64,14.129,33.891296,1.072387,26.340042,1.9394258856,0.03799456,0.0,42,4,46,一致,20260804135712,待评,未进入30家初评队列
28,28,300888,稳健医疗,SZ,个护用品,通过,保留,入选30家,综合得分靠前，且满足估值可比门槛与行业分散上限,29.87,17.31,1.5,174.13341619,-2.7,0.83,19.799,48.243538,1.666393,13.343343,36.0540676341,0.20704853,0.0,52,27,79,一致,20260804135712,4/5,医疗耗材品牌、质量体系和渠道
,223,300896,爱美客,SZ,医疗美容,通过,保留,淘汰,综合得分未进入前30,104.48,26.5,4.14,316.14818533,-1.39,2.23,28.223,94.194793,0.998131,54.336445,66.8984805607,0.21160482,0.0,52,15,67,一致,20260804135712,待评,未进入30家初评队列
,381,300898,熊猫乳品,SZ,饮料乳品,通过,保留,淘汰,综合得分未进入前30,20.32,37.29,2.61,25.1968,-0.05,2.94,16.996,23.964777,1.194838,12.91555,3.7284277577,0.14797227,0.0,45,14,59,一致,20260804135712,待评,未进入30家初评队列
,389,300906,日月明,SZ,通用设备,通过,保留,淘汰,综合得分未进入前30,26.08,34.64,2.26,20.864,1.84,1.8,13.849,56.225118,0.754366,36.935142,1.8563999079,0.08897622,0.0,41,18,59,一致,20260804135712,待评,未进入30家初评队列
,259,300908,仲景食品,SZ,调味发酵品Ⅱ,通过,保留,淘汰,综合得分未进入前30,23.99,16.3,2.05,35.0254,-0.54,0.92,15.524,40.680691,1.155106,15.889796,0.6725617359999999,0.01920211,0.0,41,25,66,一致,20260804135712,待评,未进入30家初评队列
,562,300913,兆龙互连,SZ,通信设备,通过,保留,淘汰,综合得分未进入前30,35.1,61.96,4.64,120.31617312,3.08,2.26,17.726,16.756984,1.109067,7.020509,1.0846197867,0.00901475,0.0,36,7,43,一致,20260804135712,待评,未进入30家初评队列
,,300916,朗特智能,SZ,消费电子,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,20.08,606.39,2.19,29.04451661,1.72,1.87,19.377,18.572518,1.347202,10.209861,4.9271948816,0.16964286,0.0,47,10,57,一致,20260804135712,待评,未进入30家初评队列
,,300921,南凌科技,SZ,通信服务,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,14.97,80.79,4.73,38.43479252,4.91,6.81,20.796,33.334909,1.512039,9.15148,1.1479800529000002,0.02986825,0.0,45,7,52,一致,20260804135712,待评,未进入30家初评队列
,425,300938,信测标准,SZ,专业服务,通过,保留,淘汰,综合得分未进入前30,25.47,48.42,4.7,86.81755981,8.99,4.28,16.44,58.606613,1.28398,22.350719,2.1997027912,0.02533707,0.0,45,11,56,一致,20260804135712,待评,未进入30家初评队列
,,300939,秋田微,SZ,光学光电子,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,54.62,113.24,4.61,65.544,5.46,3.72,15.678,25.591908,1.040149,9.034737,2.1559851407,0.03289371,0.0,41,7,48,一致,20260804135712,待评,未进入30家初评队列
,,300943,春晖智控,SZ,通用设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,25.28,135.57,5.18,51.525696,13.11,10.33,13.15,26.133478,0.898297,13.069238,1.9323739874,0.03750311,0.0,38,4,42,一致,20260804135712,待评,未进入30家初评队列
,,300950,德固特,SZ,专用设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,16.72,118.58,3.22,25.6892768,2.83,1.5,12.8,36.852444,1.202862,18.827049,0.1614566798,0.00628498,0.0,40,7,47,一致,20260804135703,待评,未进入30家初评队列
,,300960,通业科技,SZ,轨交设备Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,15.79,-47.65,3.58,22.91845866,0.0,0.8,13.737,44.146416,0.905081,13.300734,0.09840589179999999,0.00429374,0.0,36,7,43,一致,20260804135712,待评,未进入30家初评队列
,397,300962,中金辐照,SZ,专业服务,通过,保留,淘汰,综合得分未进入前30,13.13,36.67,3.37,34.66344908,1.16,1.25,10.22916,62.071554,1.819125,25.634164,2.2361175607,0.06450938,0.0,47,11,58,一致,20260804135709,待评,未进入30家初评队列
,450,300971,博亚精工,SZ,专用设备,通过,保留,淘汰,综合得分未进入前30,18.44,44.41,2.06,21.68544,0.93,1.75,11.625,42.989087,0.967606,18.416447,2.3794103078999997,0.10972387,0.0,41,14,55,一致,20260804135703,待评,未进入30家初评队列
,,300987,川网传媒,SZ,数字媒体,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,13.79,275.33,3.04,23.9074472,2.45,2.03,9.308,38.013825,2.449033,23.16124,2.4112790923,0.10085891,0.0,46,7,53,一致,20260804135712,待评,未进入30家初评队列
,,301001,凯淳股份,SZ,互联网电商,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,23.82,1076.49,2.48,19.056,2.58,2.34,18.263,27.904619,1.870291,5.371578,0.18989857629999998,0.00996529,0.0,42,10,52,一致,20260804135712,待评,未进入30家初评队列
